id;timestamp;vehicle_owner;vehicle_plate;space_id
11571;2025-05-26 08:27:39.805351;Donna Smith;IPF-206;38
11572;2025-05-26 08:28:39.805351;Mark Ramirez;ACG-657;13
11573;2025-05-26 08:29:39.805351;Marissa Holt;QJJ-229;19
11574;2025-05-26 08:30:39.805351;Keith Walker;CJJ-320;40
11575;2025-05-26 08:31:39.805351;Christopher Burch;DTO-750;44
11576;2025-05-26 08:32:39.805351;Susan Owens;SZT-516;4
11577;2025-05-26 08:32:39.805351;Holly Preston;SZT-516;32
11578;2025-05-26 08:33:39.805351;Walter Johnson;TOT-453;5
11579;2025-05-26 08:34:39.805351;Danny Wilson;SBF-202;3
11580;2025-05-26 08:35:39.805351;Robert Mathews;DTO-750;18
11581;2025-05-26 08:36:39.805351;Susan Castro;KMW-910;42
11582;2025-05-26 08:39:39.805351;Gary Watson;LWO-098;39
11583;2025-05-26 08:42:39.805351;Ethan Johnson;BJZ-598;30
11584;2025-05-26 08:43:39.805351;Nicholas Wade;GDC-755;50
11585;2025-05-26 08:45:39.805351;Mrs. Tracey Moore;QJJ-229;4
11586;2025-05-26 08:46:39.805351;Amanda Ross;HZP-570;28
11587;2025-05-26 08:46:39.805351;Robert Roberts Jr.;BGR-219;40
11588;2025-05-26 08:46:39.805351;Timothy Willis;LHW-714;15
11589;2025-05-26 08:47:39.805351;Tracy Payne;GDC-755;50
11590;2025-05-26 08:53:39.805351;Christopher Peck;BJZ-598;9
11591;2025-05-26 08:55:39.805351;Linda Sawyer;BNW-008;42
11592;2025-05-26 08:55:39.805351;Jeffrey Johnson;MSR-904;40
11593;2025-05-26 08:56:39.805351;Frances Reed;FMX-611;6
11594;2025-05-26 08:58:39.805351;John Juarez;KYZ-571;6
11595;2025-05-26 08:58:39.805351;Nicole Neal;DTO-750;47
11596;2025-05-26 08:59:39.805351;Sean Gonzalez;QJJ-229;43
11597;2025-05-26 08:59:39.805351;Danielle Cook;CJJ-320;12
11598;2025-05-26 09:00:39.805351;William Gibson;QPE-713;48
11599;2025-05-26 09:00:39.805351;Preston King;PBC-653;33
11600;2025-05-26 09:02:39.805351;Kendra Smith;YWV-308;37
11601;2025-05-26 09:04:39.805351;Wyatt Henderson;YWV-308;36
11602;2025-05-26 09:06:39.805351;Craig Adams;ACG-657;27
11603;2025-05-26 09:06:39.805351;Jennifer Vega;DTO-750;48
11604;2025-05-26 09:06:39.805351;Charles Graves;SZT-516;9
11605;2025-05-26 09:08:39.805351;Patricia Wright;SBF-202;16
11606;2025-05-26 09:08:39.805351;Bethany Leonard;ENP-997;47
11607;2025-05-26 09:10:39.805351;Shawn Cole;TOT-453;38
11608;2025-05-26 09:11:39.805351;Katrina Baird;ACG-657;40
11609;2025-05-26 09:17:39.805351;Derrick Vazquez;CBC-674;39
11610;2025-05-26 09:18:39.805351;Nathan Jones;RVU-203;50
11611;2025-05-26 09:18:39.805351;Denise Schroeder;TOT-453;23
11612;2025-05-26 09:19:39.805351;Sheryl Barrett;ENP-997;6
11613;2025-05-26 09:20:39.805351;Randy Fry;PBC-653;19
11614;2025-05-26 09:21:39.805351;Pamela Lin;DTO-750;36
11615;2025-05-26 09:24:39.805351;Morgan Wilson;LWO-098;38
11616;2025-05-26 09:25:39.805351;James Rodriguez;LWO-098;40
11617;2025-05-26 09:28:39.805351;Lindsay Smith;PBC-653;16
11618;2025-05-26 09:28:39.805351;Samuel Morris;KMW-910;45
11619;2025-05-26 09:30:39.805351;Leslie Salas;OMU-810;11
11620;2025-05-26 09:31:39.805351;Matthew Hays;BNW-008;27
11621;2025-05-26 09:32:39.805351;Bryan Smith;IPF-206;38
11622;2025-05-26 09:35:39.805351;Micheal Johnson;IWG-144;20
11623;2025-05-26 09:37:39.805351;Kristen Figueroa DDS;DTO-750;41
11624;2025-05-26 09:37:39.805351;Gina Pollard;IWG-144;6
11625;2025-05-26 09:38:39.805351;Gloria May;DTO-750;23
11626;2025-05-26 09:40:39.805351;Mary Patrick;TOT-453;12
11627;2025-05-26 09:41:39.805351;Amanda Lopez;RVU-203;9
11628;2025-05-26 09:43:39.805351;David Jones;ENP-997;48
11629;2025-05-26 09:43:39.805351;Jason Turner;OMU-810;12
11630;2025-05-26 09:45:39.805351;Chad Fields;BGR-219;26
11631;2025-05-26 09:46:39.805351;Tyler Roberts;PBC-653;35
11632;2025-05-26 09:48:39.805351;Jerome Henderson;VZN-169;7
11633;2025-05-26 09:49:39.805351;Jonathan Hernandez;CJJ-320;31
11634;2025-05-26 09:50:39.805351;Monica Knight;YWV-308;28
11635;2025-05-26 09:55:39.805351;Jennifer Moore;SZT-516;1
11636;2025-05-26 09:57:39.805351;Robert Howell;YWV-308;30
11637;2025-05-26 09:58:39.805351;Rachel Baker;CJJ-320;42
11638;2025-05-26 10:01:39.805351;Misty George;KYZ-571;30
11639;2025-05-26 10:04:39.805351;Jasmine Atkins;LHW-714;37
11640;2025-05-26 10:05:39.805351;David Miller;PBC-653;41
11641;2025-05-26 10:07:39.805351;Natasha Wood;YWV-308;21
11642;2025-05-26 10:09:39.805351;Heather Baldwin;KYZ-571;37
11643;2025-05-26 10:10:39.805351;Olivia Myers;RVU-203;26
11644;2025-05-26 10:10:39.805351;Scott Hunt Jr.;BNW-008;19
11645;2025-05-26 10:11:39.805351;William Hanson;IPF-206;39
11646;2025-05-26 10:13:39.805351;Elizabeth Ho;TIH-107;40
11647;2025-05-26 10:20:39.805351;Nicole Roberts;LWO-098;49
11648;2025-05-26 10:20:39.805351;Devin Williams;RVU-203;22
11649;2025-05-26 10:26:39.805351;Shawn Mccarthy;DTO-750;22
11650;2025-05-26 10:27:39.805351;Erica Bauer;IWG-144;9
11651;2025-05-26 10:28:39.805351;Cameron Perez;RVU-203;19
11652;2025-05-26 10:28:39.805351;Charles Nelson;QJJ-229;15
11653;2025-05-26 10:32:39.805351;Vickie Lowery;LWO-098;49
11654;2025-05-26 10:33:39.805351;Brandon Lopez;CJJ-320;25
11655;2025-05-26 10:36:39.805351;Daniel Delacruz;GDC-755;5
11656;2025-05-26 10:37:39.805351;Ryan Maxwell;VZN-169;10
11657;2025-05-26 10:40:39.805351;Frank Sanders MD;SZT-516;44
11658;2025-05-26 10:42:39.805351;Frank Gordon;SZT-516;15
11659;2025-05-26 10:44:39.805351;Emily Brandt;RVU-203;17
11660;2025-05-26 10:44:39.805351;Jackie Schultz;LDX-026;3
11661;2025-05-26 10:44:39.805351;Sara Leonard;BGR-219;43
11662;2025-05-26 10:45:39.805351;Joseph Cunningham;DTO-750;21
11663;2025-05-26 10:48:39.805351;Beth Jackson;QJJ-229;1
11664;2025-05-26 10:52:39.805351;James James;CBC-674;36
11665;2025-05-26 10:53:39.805351;Jacob Sexton;IWG-144;2
11666;2025-05-26 10:53:39.805351;Charles Ellis;OMU-810;35
11667;2025-05-26 10:55:39.805351;Brenda Perry;IPF-206;41
11668;2025-05-26 10:57:39.805351;Robert Harrison;RVU-203;11
11669;2025-05-26 10:59:39.805351;David Patel;SBF-202;40
11670;2025-05-26 10:59:39.805351;Lisa Goodwin;DTO-750;44
11671;2025-05-26 10:59:39.805351;Gerald Branch;FMX-611;26
11672;2025-05-26 11:01:39.805351;Samantha Maxwell;RVU-203;37
11673;2025-05-26 11:01:39.805351;Taylor Logan;TOT-453;29
11674;2025-05-26 11:03:39.805351;Sarah Shannon;KYZ-571;9
11675;2025-05-26 11:04:39.805351;Scott Crawford;GDC-755;11
11676;2025-05-26 11:04:39.805351;Alyssa Anderson;SBF-202;10
11677;2025-05-26 11:08:39.805351;Sean Smith;FMX-611;2
11678;2025-05-26 11:09:39.805351;Mary Duncan;LWO-098;25
11679;2025-05-26 11:09:39.805351;Daniel Diaz;SZT-516;17
11680;2025-05-26 11:10:39.805351;Brandon Beard;HZP-570;26
11681;2025-05-26 11:10:39.805351;Melissa Howell;SBF-202;13
11682;2025-05-26 11:11:39.805351;Daniel Dodson;LWO-098;37
11683;2025-05-26 11:12:39.805351;Becky Rice;LWO-098;25
11684;2025-05-26 11:12:39.805351;Nicole Burch;QJJ-229;23
11685;2025-05-26 11:13:39.805351;Mandy Beasley;ZQL-512;12
11686;2025-05-26 11:14:39.805351;John Garner;TOT-453;31
11687;2025-05-26 11:17:39.805351;Matthew Taylor;ENP-997;4
11688;2025-05-26 11:19:39.805351;Timothy Miller;GDC-755;19
11689;2025-05-26 11:23:39.805351;Elizabeth Arnold;BGR-219;31
11690;2025-05-26 11:28:39.805351;Danielle Mcdonald;BNW-008;48
11691;2025-05-26 11:28:39.805351;Jennifer Sparks;ZQL-512;18
11692;2025-05-26 11:32:39.805351;Jillian Dawson;IWG-144;42
11693;2025-05-26 11:33:39.805351;Nicole Newman;QPE-713;3
11694;2025-05-26 11:34:39.805351;Timothy Randolph;MSR-904;7
11695;2025-05-26 11:34:39.805351;Frederick Vargas;SBF-202;28
11696;2025-05-26 11:38:39.805351;Beverly Baker;BGR-219;38
11697;2025-05-26 11:39:39.805351;Phillip Woods;BJZ-598;11
11698;2025-05-26 11:40:39.805351;Joy King;TIH-107;31
11699;2025-05-26 11:41:39.805351;Gerald Martin;KYZ-571;6
11700;2025-05-26 11:41:39.805351;Robert Fox;LHW-714;4
11701;2025-05-26 11:42:39.805351;Brandon Walls;ENP-997;32
11702;2025-05-26 11:43:39.805351;Eric Carney;SBF-202;15
11703;2025-05-26 11:43:39.805351;James Schmidt;ZQL-512;37
11704;2025-05-26 11:44:39.805351;Jennifer Cannon;DTO-750;7
11705;2025-05-26 11:45:39.805351;Ronnie Marks Jr.;ZQL-512;27
11706;2025-05-26 11:47:39.805351;Norma Flynn;BJZ-598;7
11707;2025-05-26 11:47:39.805351;Gary Watts;LDX-026;19
11708;2025-05-26 11:48:39.805351;Leah Castro;YWV-308;17
11709;2025-05-26 11:52:39.805351;Jonathan Wheeler;PBC-653;30
11710;2025-05-26 11:53:39.805351;John Gilmore;QJJ-229;29
11711;2025-05-26 11:54:39.805351;Tiffany Calderon;KYZ-571;28
11712;2025-05-26 11:55:39.805351;Cassandra Peterson;VZN-169;13
11713;2025-05-26 11:56:39.805351;Mark Hernandez;BJZ-598;35
11714;2025-05-26 11:58:39.805351;Emily Russell;KMW-910;7
11715;2025-05-26 11:59:39.805351;Michelle Padilla;DTO-750;4
11716;2025-05-26 12:02:39.805351;Travis Jenkins;SZT-516;41
11717;2025-05-26 12:05:39.805351;Miss Kelly Mcguire;KYZ-571;50
11718;2025-05-26 12:05:39.805351;Pamela Black;TOT-453;17
11719;2025-05-26 12:06:39.805351;Mitchell Francis;LDX-026;29
11720;2025-05-26 12:06:39.805351;Danny Andrews;TIH-107;20
11721;2025-05-26 12:08:39.805351;Donna Walsh;TOT-453;15
11722;2025-05-26 12:08:39.805351;Laurie Padilla;MSR-904;42
11723;2025-05-26 12:09:39.805351;Michael Rogers;LHW-714;5
11724;2025-05-26 12:11:39.805351;David Chen;QPE-713;26
11725;2025-05-26 12:11:39.805351;Amber Montgomery;IWG-144;17
11726;2025-05-26 12:12:39.805351;Johnny Duncan;ZQL-512;42
11727;2025-05-26 12:12:39.805351;Michael Wagner;KYZ-571;25
11728;2025-05-26 12:14:39.805351;Jamie Rivas;ACG-657;32
11729;2025-05-26 12:15:39.805351;Tyler Acevedo;IWG-144;37
11730;2025-05-26 12:17:39.805351;Meghan Hudson;VZN-169;22
11731;2025-05-26 12:17:39.805351;Kristen Welch;KMW-910;27
11732;2025-05-26 12:21:39.805351;Rebecca Smith;KYZ-571;38
11733;2025-05-26 12:23:39.805351;Maria Johnson;HZP-570;39
11734;2025-05-26 12:24:39.805351;Patrick Thompson;SBF-202;50
11735;2025-05-26 12:26:39.805351;Mary Carlson;OMU-810;21
11736;2025-05-26 12:29:39.805351;Francisco Morris;TIH-107;5
11737;2025-05-26 12:31:39.805351;Gerald King;BJZ-598;47
11738;2025-05-26 12:33:39.805351;Nicole Williams;FMX-611;43
11739;2025-05-26 12:34:39.805351;Jill Chen;GDC-755;34
11740;2025-05-26 12:35:39.805351;Wendy Smith;QJJ-229;33
11741;2025-05-26 12:35:39.805351;April Baker;RVU-203;18
11742;2025-05-26 12:36:39.805351;Kayla Webb;GDC-755;43
11743;2025-05-26 12:36:39.805351;Christopher Thompson;RVU-203;7
11744;2025-05-26 12:37:39.805351;Stephanie Carter;RVU-203;7
11745;2025-05-26 12:38:39.805351;Melissa Benjamin;QJJ-229;45
11746;2025-05-26 12:39:39.805351;Michael Anderson;QJJ-229;38
11747;2025-05-26 12:43:39.805351;Jose Castaneda;KMW-910;20
11748;2025-05-26 12:43:39.805351;Haley Bryant;LHW-714;10
11749;2025-05-26 12:46:39.805351;Brittney Rivera;PBC-653;36
11750;2025-05-26 12:49:39.805351;Daniel Kent;GDC-755;36
11751;2025-05-26 12:50:39.805351;Tommy Murphy;LWO-098;17
11752;2025-05-26 12:55:39.805351;Julie Lowe;VZN-169;28
11753;2025-05-26 12:58:39.805351;Kathleen Lewis;FMX-611;15
11754;2025-05-26 12:58:39.805351;Rachel Anderson;RVU-203;29
11755;2025-05-26 13:01:39.805351;Patricia Patel;BGR-219;48
11756;2025-05-26 13:02:39.805351;Mr. Max Smith;RVU-203;19
11757;2025-05-26 13:02:39.805351;Leslie Greene;QPE-713;13
11758;2025-05-26 13:04:39.805351;John Woods;BJZ-598;4
11759;2025-05-26 13:06:39.805351;Melissa White;LWO-098;16
11760;2025-05-26 13:09:39.805351;Tina Gutierrez;SBF-202;49
11761;2025-05-26 13:11:39.805351;Wendy Carlson;LDX-026;34
11762;2025-05-26 13:12:39.805351;Mr. James Clay;IPF-206;23
11763;2025-05-26 13:15:39.805351;Lindsey Jimenez;ZQL-512;27
11764;2025-05-26 13:15:39.805351;Karen Leon;BGR-219;1
11765;2025-05-26 13:19:39.805351;Nicole Stevens;BNW-008;16
11766;2025-05-26 13:22:39.805351;Carolyn Tate;TOT-453;27
11767;2025-05-26 13:23:39.805351;Jay Douglas;IWG-144;40
11768;2025-05-26 13:26:39.805351;William Williams;ZQL-512;6
11769;2025-05-26 13:28:39.805351;Peter Hughes;ACG-657;43
11770;2025-05-26 13:29:39.805351;Sylvia Watson MD;BGR-219;26
11771;2025-05-26 13:30:39.805351;Joseph Luna;OMU-810;37
11772;2025-05-26 13:31:39.805351;Katherine Flores;KYZ-571;16
11773;2025-05-26 13:33:39.805351;Wayne Malone;TOT-453;20
11774;2025-05-26 13:34:39.805351;Mary Thompson;QJJ-229;31
11775;2025-05-26 13:34:39.805351;Marissa Evans;ZQL-512;19
11776;2025-05-26 13:35:39.805351;James Valentine;SBF-202;41
11777;2025-05-26 13:37:39.805351;Michael Ayers;SZT-516;17
11778;2025-05-26 13:39:39.805351;James Green;QPE-713;3
11779;2025-05-26 13:39:39.805351;Rachel Harris;TOT-453;28
11780;2025-05-26 13:39:39.805351;Timothy Rodriguez;HZP-570;23
11781;2025-05-26 13:40:39.805351;Casey Hayden;GDC-755;29
11782;2025-05-26 13:41:39.805351;James Evans;PBC-653;34
11783;2025-05-26 13:42:39.805351;Sean Johnson;MSR-904;8
11784;2025-05-26 13:42:39.805351;Mark Copeland;LDX-026;9
11785;2025-05-26 13:42:39.805351;Willie Robinson;SBF-202;43
11786;2025-05-26 13:44:39.805351;Matthew Harris;RVU-203;1
11787;2025-05-26 13:45:39.805351;Timothy Sparks;CJJ-320;12
11788;2025-05-26 13:45:39.805351;Michael Price;ZQL-512;12
11789;2025-05-26 13:48:39.805351;Jordan Berg;BJZ-598;47
11790;2025-05-26 13:49:39.805351;Rhonda Bradford;CJJ-320;38
11791;2025-05-26 13:51:39.805351;Eric Blankenship;MSR-904;4
11792;2025-05-26 13:51:39.805351;Dan Valdez;IPF-206;13
11793;2025-05-26 13:52:39.805351;Stephanie Gonzalez;DTO-750;49
11794;2025-05-26 13:55:39.805351;Monica Goodman;TIH-107;15
11795;2025-05-26 13:58:39.805351;Lynn Munoz MD;CJJ-320;47
11796;2025-05-26 14:02:39.805351;Thomas Eaton;CBC-674;26
11797;2025-05-26 14:04:39.805351;Linda Carpenter;IWG-144;40
11798;2025-05-26 14:04:39.805351;Jessica Harrison;GDC-755;27
11799;2025-05-26 14:06:39.805351;Isaac Black;FMX-611;49
11800;2025-05-26 14:06:39.805351;Patricia Wells;OMU-810;24
11801;2025-05-26 14:10:39.805351;Miss Tamara Cruz;KMW-910;19
11802;2025-05-26 14:10:39.805351;Tara Nguyen;LHW-714;34
11803;2025-05-26 14:11:39.805351;Catherine Short;ACG-657;14
11804;2025-05-26 14:14:39.805351;Anthony Anderson;CJJ-320;13
11805;2025-05-26 14:14:39.805351;Ricardo Bryan;IWG-144;5
11806;2025-05-26 14:15:39.805351;Carl Hicks;LDX-026;36
11807;2025-05-26 14:15:39.805351;Robert Fisher;BNW-008;35
11808;2025-05-26 14:18:39.805351;David Chang;MSR-904;4
11809;2025-05-26 14:19:39.805351;Donna Ward;BJZ-598;32
11810;2025-05-26 14:22:39.805351;Mr. Patrick Ewing;RVU-203;34
11811;2025-05-26 14:22:39.805351;Carrie Garrett;DTO-750;20
11812;2025-05-26 14:23:39.805351;Nathan Gomez;LDX-026;41
11813;2025-05-26 14:24:39.805351;Bradley Graham;KYZ-571;13
11814;2025-05-26 14:24:39.805351;Holly Grant MD;TOT-453;26
11815;2025-05-26 14:26:39.805351;Jacob Andrade;CBC-674;48
11816;2025-05-26 14:30:39.805351;Erica Henry;BNW-008;4
11817;2025-05-26 14:32:39.805351;William Kim;HZP-570;45
11818;2025-05-26 14:32:39.805351;Michael Saunders;MSR-904;31
11819;2025-05-26 14:33:39.805351;Sheila Thompson;LDX-026;9
11820;2025-05-26 14:33:39.805351;Rebecca Kelly;BJZ-598;22
11821;2025-05-26 14:35:39.805351;Scott Rose;LHW-714;7
11822;2025-05-26 14:36:39.805351;Mr. Steven Bell DVM;BNW-008;36
11823;2025-05-26 14:41:39.805351;Elizabeth Harding;BGR-219;15
11824;2025-05-26 14:42:39.805351;Matthew Jefferson;ZQL-512;48
11825;2025-05-26 14:43:39.805351;Mr. Michael Flores MD;KMW-910;14
11826;2025-05-26 14:45:39.805351;Joseph Garcia;ZQL-512;42
11827;2025-05-26 14:45:39.805351;Vincent Lutz;OMU-810;47
11828;2025-05-26 14:48:39.805351;Molly Williams;RVU-203;29
11829;2025-05-26 14:48:39.805351;Taylor Castillo;CJJ-320;1
11830;2025-05-26 14:48:39.805351;Eric Walls;PBC-653;46
11831;2025-05-26 14:50:39.805351;Alexander Byrd;CJJ-320;6
11832;2025-05-26 14:51:39.805351;Marie Flores;ENP-997;39
11833;2025-05-26 14:52:39.805351;Aaron Conway;BJZ-598;13
11834;2025-05-26 14:52:39.805351;Melanie Fisher;OMU-810;42
11835;2025-05-26 14:55:39.805351;Regina Green;CJJ-320;27
11836;2025-05-26 14:55:39.805351;Mr. Daniel Schmidt DDS;LWO-098;7
11837;2025-05-26 14:56:39.805351;Jessica Lee;KYZ-571;18
11838;2025-05-26 14:57:39.805351;Mark Price;OMU-810;37
11839;2025-05-26 14:57:39.805351;Timothy Young;HZP-570;42
11840;2025-05-26 14:57:39.805351;Jessica Manning;IWG-144;6
11841;2025-05-26 15:01:39.805351;Darryl Cisneros;IPF-206;26
11842;2025-05-26 15:02:39.805351;Shannon Moore;OMU-810;44
11843;2025-05-26 15:05:39.805351;Melissa Gillespie;HZP-570;50
11844;2025-05-26 15:07:39.805351;Brian Buckley;BNW-008;1
11845;2025-05-26 15:08:39.805351;Christopher Washington;TIH-107;7
11846;2025-05-26 15:09:39.805351;Stephen Jimenez;LHW-714;13
11847;2025-05-26 15:12:39.805351;Erik Morris;CBC-674;39
11848;2025-05-26 15:12:39.805351;Kyle Smith;BJZ-598;22
11849;2025-05-26 15:13:39.805351;April Kennedy;TOT-453;18
11850;2025-05-26 15:14:39.805351;Allison Mendoza;CJJ-320;13
11851;2025-05-26 15:14:39.805351;Kristy Martin;GDC-755;23
11852;2025-05-26 15:15:39.805351;Henry Matthews;QPE-713;43
11853;2025-05-26 15:16:39.805351;William Ortiz;GDC-755;41
11854;2025-05-26 15:17:39.805351;Joseph Figueroa;IWG-144;46
11855;2025-05-26 15:18:39.805351;Brian Hawkins;TOT-453;6
11856;2025-05-26 15:18:39.805351;Edward Rowland;ZQL-512;48
11857;2025-05-26 15:18:39.805351;Jeffrey Harris;LWO-098;15
11858;2025-05-26 15:19:39.805351;Joseph Bell;SZT-516;29
11859;2025-05-26 15:22:39.805351;Edwin Adkins;PBC-653;48
11860;2025-05-26 15:22:39.805351;Hannah Pena;GDC-755;2
11861;2025-05-26 15:23:39.805351;Bruce Wilson;YWV-308;29
11862;2025-05-26 15:24:39.805351;Kimberly Haley;HZP-570;14
11863;2025-05-26 15:25:39.805351;Ricky Burke;KMW-910;42
11864;2025-05-26 15:26:39.805351;Thomas Sanchez;DTO-750;46
11865;2025-05-26 15:27:39.805351;Catherine Mendoza;RVU-203;44
11866;2025-05-26 15:28:39.805351;John Young;IWG-144;15
11867;2025-05-26 15:32:39.805351;Angela Walker;QPE-713;3
11868;2025-05-26 15:33:39.805351;Jesse Wood;MSR-904;13
11869;2025-05-26 15:35:39.805351;Angel Vincent;TIH-107;29
11870;2025-05-26 15:37:39.805351;Tanya Avila;LWO-098;18
11871;2025-05-26 15:41:39.805351;Julie Brooks;IWG-144;49
11872;2025-05-26 15:42:39.805351;Maureen Charles;YWV-308;45
11873;2025-05-26 15:45:39.805351;Nicholas Cervantes;RVU-203;28
11874;2025-05-26 15:46:39.805351;Richard Hull;LHW-714;4
11875;2025-05-26 15:48:39.805351;Adam Mitchell;LHW-714;43
11876;2025-05-26 15:49:39.805351;Jessica James;SBF-202;15
11877;2025-05-26 15:50:39.805351;Diane Morris;BJZ-598;15
11878;2025-05-26 15:52:39.805351;Laura Ramirez;BJZ-598;22
11879;2025-05-26 15:53:39.805351;Donna Martinez;LWO-098;43
11880;2025-05-26 15:54:39.805351;Sheila Garcia;YWV-308;6
11881;2025-05-26 15:55:39.805351;Leonard Wright;LHW-714;10
11882;2025-05-26 15:56:39.805351;Amy Werner;SBF-202;11
11883;2025-05-26 15:56:39.805351;David Watson;LDX-026;28
11884;2025-05-26 15:57:39.805351;Sherri Richardson;RVU-203;42
11885;2025-05-26 16:00:39.805351;Emily Meadows;IPF-206;39
11886;2025-05-26 16:01:39.805351;Kimberly Hudson;QJJ-229;6
11887;2025-05-26 16:02:39.805351;Mrs. Charlene Padilla DDS;KYZ-571;45
11888;2025-05-26 16:02:39.805351;Kelly Castro;TOT-453;14
11889;2025-05-26 16:02:39.805351;Erika Ruiz;YWV-308;15
11890;2025-05-26 16:03:39.805351;Kristen Osborne;VZN-169;14
11891;2025-05-26 16:04:39.805351;Victoria Marshall;KYZ-571;4
11892;2025-05-26 16:05:39.805351;Danielle Chapman;HZP-570;39
11893;2025-05-26 16:08:39.805351;Daniel Davidson;BJZ-598;44
11894;2025-05-26 16:09:39.805351;Danielle Kim;MSR-904;40
11895;2025-05-26 16:10:39.805351;Alexander Porter;KMW-910;45
11896;2025-05-26 16:13:39.805351;Kathleen Cochran;DTO-750;15
11897;2025-05-26 16:14:39.805351;Vanessa Gibbs;SBF-202;45
11898;2025-05-26 16:15:39.805351;Melissa Carter;MSR-904;16
11899;2025-05-26 16:15:39.805351;Mary Wallace MD;IWG-144;49
11900;2025-05-26 16:18:39.805351;Tony Kline;BGR-219;26
11901;2025-05-26 16:20:39.805351;Tricia Yang;YWV-308;15
11902;2025-05-26 16:24:39.805351;Alicia Alexander;ZQL-512;39
11903;2025-05-26 16:25:39.805351;Christopher Herring;LWO-098;27
11904;2025-05-26 16:25:39.805351;Charles Black;FMX-611;40
11905;2025-05-26 16:27:39.805351;James Smith;HZP-570;38
11906;2025-05-26 16:27:39.805351;Megan Rojas;TIH-107;3
11907;2025-05-26 16:31:39.805351;Bryan Ellis;OMU-810;17
11908;2025-05-26 16:32:39.805351;Kevin Larsen;ACG-657;40
11909;2025-05-26 16:33:39.805351;Theresa Ramos;TIH-107;46
11910;2025-05-26 16:35:39.805351;Mark Spencer;HZP-570;18
11911;2025-05-26 16:38:39.805351;Leslie Mathis;BNW-008;1
11912;2025-05-26 16:39:39.805351;Meagan Hendrix;OMU-810;17
11913;2025-05-26 16:41:39.805351;Elizabeth Simpson;SZT-516;39
11914;2025-05-26 16:42:39.805351;Pamela Vazquez;ENP-997;50
11915;2025-05-26 16:42:39.805351;Holly Harmon;OMU-810;25
11916;2025-05-26 16:43:39.805351;Mark Thomas;LWO-098;48
11917;2025-05-26 16:44:39.805351;Sheila Dougherty;GDC-755;25
11918;2025-05-26 16:45:39.805351;Jesse Wolfe;QPE-713;50
11919;2025-05-26 16:47:39.805351;Bradley Lee;TOT-453;25
11920;2025-05-26 16:48:39.805351;Larry West;HZP-570;39
11921;2025-05-26 16:50:39.805351;Carl Rodriguez;TIH-107;35
11922;2025-05-26 16:51:39.805351;David Cole;LDX-026;47
11923;2025-05-26 16:53:39.805351;Timothy Webb;SBF-202;19
11924;2025-05-26 16:56:39.805351;Taylor Walker;BNW-008;15
11925;2025-05-26 16:57:39.805351;Robin Wise;KMW-910;17
11926;2025-05-26 16:57:39.805351;William Hardy;LDX-026;50
11927;2025-05-26 16:58:39.805351;Bradley Kennedy;SZT-516;6
11928;2025-05-26 16:59:39.805351;Aaron Mercado;FMX-611;16
11929;2025-05-26 17:00:39.805351;Lacey Poole;ACG-657;7
11930;2025-05-26 17:01:39.805351;Kerry Johnson;RVU-203;37
11931;2025-05-26 17:02:39.805351;Melinda Shaw;BGR-219;2
11932;2025-05-26 17:06:39.805351;Jessica Mahoney;FMX-611;19
11933;2025-05-26 17:07:39.805351;Becky Ramos;CJJ-320;16
11934;2025-05-26 17:08:39.805351;James Rogers;ENP-997;46
11935;2025-05-26 17:08:39.805351;Timothy Wells;LDX-026;18
11936;2025-05-26 17:09:39.805351;Timothy Elliott;MSR-904;21
11937;2025-05-26 17:10:39.805351;David Sloan;ZQL-512;45
11938;2025-05-26 17:11:39.805351;Donna Cochran;IWG-144;44
11939;2025-05-26 17:11:39.805351;Patrick Fowler;KYZ-571;14
11940;2025-05-26 17:11:39.805351;Karen Hopkins;QJJ-229;36
11941;2025-05-26 17:13:39.805351;Adam Williams;ACG-657;24
11942;2025-05-26 17:17:39.805351;Roger Goodman;OMU-810;31
11943;2025-05-26 17:19:39.805351;Nancy Kelley;BNW-008;7
11944;2025-05-26 17:20:39.805351;Joshua Flores;MSR-904;39
11945;2025-05-26 17:21:39.805351;Jermaine Clark;BJZ-598;21
11946;2025-05-26 17:24:39.805351;Mr. Ian Kennedy;CBC-674;35
11947;2025-05-26 17:25:39.805351;Joseph Hernandez;YWV-308;8
11948;2025-05-26 17:26:39.805351;Alexis Mitchell;LDX-026;18
11949;2025-05-26 17:28:39.805351;Richard Moss;ACG-657;29
11950;2025-05-26 17:28:39.805351;Elizabeth Sanchez;IWG-144;11
11951;2025-05-26 17:35:39.805351;Adam Lambert;QPE-713;43
11952;2025-05-26 17:36:39.805351;Michael Wilson;IPF-206;44
11953;2025-05-26 17:38:39.805351;Jacob Reyes;CBC-674;40
11954;2025-05-26 17:39:39.805351;David Mitchell;QPE-713;13
11955;2025-05-26 17:40:39.805351;Jessica Pena;SBF-202;35
11956;2025-05-26 17:41:39.805351;Andrew Calderon;BNW-008;38
11957;2025-05-26 17:41:39.805351;Eric Rush;QPE-713;4
11958;2025-05-26 17:41:39.805351;Brenda Sims;BNW-008;28
11959;2025-05-26 17:42:39.805351;Shane Duncan;LWO-098;34
11960;2025-05-26 17:43:39.805351;Tammy Cruz;MSR-904;32
11961;2025-05-26 17:45:39.805351;Elizabeth Allen;BNW-008;49
11962;2025-05-26 17:46:39.805351;Gregory Horton;KMW-910;21
